codigo_pa;numero_pa;uf;municipio;longitude;latitude;altitude_(m);profundidade_superior;profundidade_inferior;simbolo_horizonte;codigo_horizonte;classe_solos_nivel_1
13819.0;P71;PA;Itaituba;;;130.0;30.0;45.0;C1;46077.0;NEOSSOLO
13819.0;P71;PA;Itaituba;;;130.0;120.0;150.0;C2;46078.0;NEOSSOLO
13821.0;P73;PA;Itaituba;;;180.0;0.0;20.0;A;46079.0;ARGISSOLO
13821.0;P73;PA;Itaituba;;;180.0;40.0;60.0;IIB;46080.0;ARGISSOLO
13821.0;P73;PA;Itaituba;;;180.0;100.0;120.0;IIC;46081.0;ARGISSOLO
13823.0;P75;PA;Itaituba;;;80.0;0.0;20.0;A1;46082.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;20.0;35.0;AC;46083.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;35.0;60.0;C;46084.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;60.0;110.0;C21;46085.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;110.0;170.0;C22;46086.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;170.0;220.0;C23;46087.0;NEOSSOLO
13823.0;P75;PA;Itaituba;;;80.0;220.0;270.0;C24;46088.0;NEOSSOLO
13825.0;P77;PA;Itaituba;;;90.0;0.0;10.0;A;46089.0;CHERNOSSOLO
13825.0;P77;PA;Itaituba;;;90.0;10.0;30.0;B;46090.0;CHERNOSSOLO
13825.0;P77;PA;Itaituba;;;90.0;40.0;80.0;C;46091.0;CHERNOSSOLO
13826.0;P78;PA;Itaituba;;;170.0;0.0;20.0;A;46092.0;NITOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;0.0;30.0;A1;46093.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;30.0;50.0;AC ;46094.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;50.0;75.0;C1;46095.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;75.0;120.0;C21;46096.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;120.0;160.0;C22;46097.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;160.0;200.0;C23;46098.0;NEOSSOLO
13828.0;P79;PA;Itaituba;;;220.0;200.0;240.0;C24;46099.0;NEOSSOLO
13829.0;P80;PA;Itaituba;;;220.0;0.0;20.0;A;46100.0;NEOSSOLO
13829.0;P80;PA;Itaituba;;;220.0;90.0;120.0;C;46101.0;NEOSSOLO
13832.0;P83;PA;Itaituba;;;;0.0;15.0;A;46102.0;VERTISSOLO
13832.0;P83;PA;Itaituba;;;;15.0;80.0;C;46103.0;VERTISSOLO
13836.0;P4;PA;Itaituba;;;40.0;0.0;25.0;A;46104.0;PLINTOSSOLO
13836.0;P4;PA;Itaituba;;;40.0;60.0;90.0;IIB;46105.0;PLINTOSSOLO
;P3;PA;Itaituba;;;;;;;;LATOSSOLO
;P9;PA;Itaituba;;;100.0;;;;;NEOSSOLO
;P5;PA;Itaituba;;;70.0;;;;;ARGISSOLO
;P21;PA;Itaituba;;;70.0;;;;;LATOSSOLO
;P40;PA;Itaituba;;;150.0;;;;;LATOSSOLO
;P82;PA;Itaituba;;;180.0;;;;;VERTISSOLO
;P17;PA;Itaituba;;;;;;;;ARGISSOLO
;P14;PA;Itaituba;;;120.0;;;;;LATOSSOLO
;P6;PA;Itaituba;;;70.0;;;;;LATOSSOLO
;P60;PA;Itaituba;;;70.0;;;;;ARGISSOLO
;P44;PA;Itaituba;;;120.0;;;;;ARGISSOLO
;P27;PA;Itaituba;;;190.0;;;;;NITOSSOLO
;P65;PA;Itaituba;;;120.0;;;;;ARGISSOLO
;P53;PA;Itaituba;;;40.0;;;;;PLINTOSSOLO
;P76;PA;Itaituba;;;75.0;;;;;NEOSSOLO
;P20;PA;Itaituba;;;70.0;;;;;LATOSSOLO
;P56;PA;Itaituba;;;120.0;;;;;NITOSSOLO
;P28;PA;Itaituba;;;140.0;;;;;ARGISSOLO
;P8;PA;Itaituba;;;100.0;;;;;LATOSSOLO
;P2;PA;Itaituba;;;80.0;;;;;LATOSSOLO
;P74;PA;Itaituba;;;80.0;;;;;LATOSSOLO
;P38;PA;Itaituba;;;100.0;;;;;NITOSSOLO
;P49;PA;Itaituba;;;120.0;;;;;LATOSSOLO
;P52;PA;Itaituba;;;30.0;;;;;ARGISSOLO
;P13;PA;Itaituba;;;120.0;;;;;LATOSSOLO
;P47;PA;Itaituba;;;180.0;;;;;LATOSSOLO
;P64;PA;Itaituba;;;150.0;;;;;LATOSSOLO
;P70;PA;Itaituba;;;100.0;;;;;NEOSSOLO
;P72;PA;Itaituba;;;150.0;;;;;ARGISSOLO
;P23;PA;Itaituba;;;70.0;;;;;NITOSSOLO
;P1;PA;Itaituba;;;40.0;;;;;PLINTOSSOLO
;P12;PA;Itaituba;;;70.0;;;;;LATOSSOLO
;P32;PA;Itaituba;;;150.0;;;;;NEOSSOLO
;P63;PA;Itaituba;;;120.0;;;;;LATOSSOLO
;P84;PA;Itaituba;;;;;;;;LATOSSOLO
;P15;PA;Itaituba;;;100.0;;;;;ARGISSOLO
;P50;PA;Itaituba;;;50.0;;;;;ARGISSOLO
;P16;PA;Itaituba;;;80.0;;;;;ARGISSOLO
;P10;PA;Itaituba;;;120.0;;;;;LATOSSOLO
;P42;PA;Itaituba;;;120.0;;;;;CAMBISSOLO
;P11;PA;Itaituba;;;90.0;;;;;LATOSSOLO
;P43;PA;Itaituba;;;120.0;;;;;CAMBISSOLO
;P34;PA;Itaituba;;;170.0;;;;;LATOSSOLO
;P30;PA;Itaituba;;;90.0;;;;;ESPODOSSOLO
;P57;PA;Itaituba;;;150.0;;;;;LATOSSOLO
;P81;PA;Itaituba;;;200.0;;;;;NEOSSOLO
;P59;PA;Itaituba;;;70.0;;;;;LATOSSOLO
;P54;PA;Itaituba;;;40.0;;;;;GLEISSOLO
;P7;PA;Itaituba;;;70.0;;;;;LATOSSOLO
5310.0;Perfil ExMBCT1;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;95.0;90.0;110.0;Bt;13770.0;ARGISSOLO
5310.0;Perfil ExMBCT1;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;95.0;;15.0;A;13771.0;ARGISSOLO
5311.0;Perfil MBCT1;RJ;São Fidélis;-41.0125;-21.008333333333333;125.0;110.0;180.0;Bt2;13772.0;ARGISSOLO
5311.0;Perfil MBCT1;RJ;São Fidélis;-41.0125;-21.008333333333333;125.0;80.0;110.0;Bt1;13773.0;ARGISSOLO
5311.0;Perfil MBCT1;RJ;São Fidélis;-41.0125;-21.008333333333333;125.0;50.0;80.0;BA;13774.0;ARGISSOLO
5311.0;Perfil MBCT1;RJ;São Fidélis;-41.0125;-21.008333333333333;125.0;20.0;50.0;AB;13775.0;ARGISSOLO
5311.0;Perfil MBCT1;RJ;São Fidélis;-41.0125;-21.008333333333333;125.0;;20.0;Ap;13776.0;ARGISSOLO
5312.0;Perfil MBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;85.0;95.0;150.0;Bt2;13777.0;ARGISSOLO
5312.0;Perfil MBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;85.0;50.0;95.0;Bt1;13778.0;ARGISSOLO
5312.0;Perfil MBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;85.0;20.0;50.0;BAt;13779.0;ARGISSOLO
5312.0;Perfil MBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;85.0;;20.0;A;13780.0;ARGISSOLO
5313.0;Perfil ExMBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;75.0;80.0;140.0;Bt;13781.0;ARGISSOLO
5313.0;Perfil ExMBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;75.0;45.0;80.0;BA;13782.0;ARGISSOLO
5313.0;Perfil ExMBCT2;RJ;São Fidélis;-41.0125;-21.008333333333333;75.0;;45.0;A;13783.0;ARGISSOLO
5314.0;Perfil ExMBCT3;RJ;São Fidélis;-41.0125;-21.008333333333333;100.0;80.0;100.0;Bt;13784.0;ARGISSOLO
5314.0;Perfil ExMBCT3;RJ;São Fidélis;-41.0125;-21.008333333333333;100.0;0.0;10.0;Ap;13785.0;ARGISSOLO
5315.0;Perfil ExMBCT4;RJ;São Fidélis;-41.0125;-21.008333333333333;160.0;80.0;100.0;Bt;13786.0;ARGISSOLO
5315.0;Perfil ExMBCT4;RJ;São Fidélis;-41.0125;-21.008333333333333;160.0;;10.0;A;13787.0;ARGISSOLO
5316.0;Perfil ExMBCT5;RJ;São Fidélis;-41.0125;-21.00861111111111;130.0;100.0;120.0;Bt;13788.0;ARGISSOLO
5316.0;Perfil ExMBCT5;RJ;São Fidélis;-41.0125;-21.00861111111111;130.0;0.0;10.0;Ap;13789.0;ARGISSOLO
5317.0;Perfil ExMBCT8;RJ;São Fidélis;-41.0125;-21.008055555555554;75.0;100.0;150.0;Bt;13790.0;ARGISSOLO
5317.0;Perfil ExMBCT8;RJ;São Fidélis;-41.0125;-21.008055555555554;75.0;50.0;100.0;BA;13791.0;ARGISSOLO
5317.0;Perfil ExMBCT8;RJ;São Fidélis;-41.0125;-21.008055555555554;75.0;;40.0;A;13792.0;ARGISSOLO
5318.0;Perfil MBCT3;RJ;São Fidélis;-41.0125;-21.008055555555554;80.0;75.0;100.0;BCf;13793.0;ARGISSOLO
5318.0;Perfil MBCT3;RJ;São Fidélis;-41.0125;-21.008055555555554;80.0;45.0;75.0;Btf;13794.0;ARGISSOLO
5318.0;Perfil MBCT3;RJ;São Fidélis;-41.0125;-21.008055555555554;80.0;35.0;45.0;BA;13795.0;ARGISSOLO
5318.0;Perfil MBCT3;RJ;São Fidélis;-41.0125;-21.008055555555554;80.0;15.0;35.0;AB;13796.0;ARGISSOLO
5318.0;Perfil MBCT3;RJ;São Fidélis;-41.0125;-21.008055555555554;80.0;;15.0;A;13797.0;ARGISSOLO
5319.0;Perfil ExMBCT6;RJ;São Fidélis;-41.0125;-21.008333333333333;116.0;30.0;50.0;Bt;13798.0;ARGISSOLO
5319.0;Perfil ExMBCT6;RJ;São Fidélis;-41.0125;-21.008333333333333;116.0;;15.0;A;13799.0;ARGISSOLO
5320.0;Perfil ExMBCT7;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;110.0;40.0;60.0;Bt;13800.0;ARGISSOLO
5320.0;Perfil ExMBCT7;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;110.0;;10.0;A;13801.0;ARGISSOLO
5321.0;Perfil ExMBCT9;RJ;São Fidélis;-41.0125;-21.008333333333333;95.0;60.0;80.0;Btf;13802.0;ARGISSOLO
5321.0;Perfil ExMBCT9;RJ;São Fidélis;-41.0125;-21.008333333333333;95.0;40.0;60.0;BA;13803.0;ARGISSOLO
5321.0;Perfil ExMBCT9;RJ;São Fidélis;-41.0125;-21.008333333333333;95.0;;40.0;A;13804.0;ARGISSOLO
5322.0;Perfil MBCT4;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;80.0;70.0;90.0;3C;13805.0;CAMBISSOLO
5322.0;Perfil MBCT4;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;80.0;40.0;70.0;2C;13806.0;CAMBISSOLO
5322.0;Perfil MBCT4;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;80.0;10.0;40.0;2Bif;13807.0;CAMBISSOLO
5322.0;Perfil MBCT4;RJ;São Fidélis;-41.01277777777778;-21.00861111111111;80.0;;10.0;A;13808.0;CAMBISSOLO
5323.0;Perfil MBCT5;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;12.0;150.0;Cg3;13809.0;GLEISSOLO
5323.0;Perfil MBCT5;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;60.0;120.0;Cg2;13810.0;GLEISSOLO
5323.0;Perfil MBCT5;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;30.0;60.0;Cg1;13811.0;GLEISSOLO
5323.0;Perfil MBCT5;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;;30.0;Ap;13812.0;GLEISSOLO
5324.0;Perfil ExMBCT10;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;30.0;50.0;Cg;13813.0;GLEISSOLO
5325.0;Perfil ExMBCT11;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;70.0;90.0;3Cg;13814.0;GLEISSOLO
5325.0;Perfil ExMBCT11;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;30.0;50.0;2C;13815.0;GLEISSOLO
5325.0;Perfil ExMBCT11;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;;20.0;Ap;13816.0;GLEISSOLO
5326.0;Perfil ExMBCT12;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;70.0;90.0;3Cg;13817.0;GLEISSOLO
5326.0;Perfil ExMBCT12;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;30.0;50.0;2Cg;13818.0;GLEISSOLO
5326.0;Perfil ExMBCT12;RJ;São Fidélis;-41.0125;-21.008333333333333;65.0;;20.0;A;13819.0;GLEISSOLO
5327.0;Perfil MBCT6;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;70.0;100.0;3Cg;13820.0;GLEISSOLO
5327.0;Perfil MBCT6;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;30.0;70.0;2Cg;13821.0;GLEISSOLO
5327.0;Perfil MBCT6;RJ;São Fidélis;-41.01277777777778;-21.008333333333333;70.0;;30.0;A;13822.0;GLEISSOLO
5328.0;Perfil 2;RJ;Silva Jardim;-42.007777777777775;-22.01;220.0;90.0;125.0;2Bt2;13823.0;ARGISSOLO
5328.0;Perfil 2;RJ;Silva Jardim;-42.007777777777775;-22.01;220.0;56.0;90.0;2Bt1;13824.0;ARGISSOLO
5328.0;Perfil 2;RJ;Silva Jardim;-42.007777777777775;-22.01;220.0;26.0;56.0;2BA;13825.0;ARGISSOLO
5328.0;Perfil 2;RJ;Silva Jardim;-42.007777777777775;-22.01;220.0;17.0;29.0;AB;13826.0;ARGISSOLO
5328.0;Perfil 2;RJ;Silva Jardim;-42.007777777777775;-22.01;220.0;0.0;17.0;A;13827.0;ARGISSOLO
5329.0;Perfil 5;RJ;Silva Jardim;-42.00666666666667;-22.00888888888889;20.0;48.0;80.0;4C3;13828.0;NEOSSOLO
5329.0;Perfil 5;RJ;Silva Jardim;-42.00666666666667;-22.00888888888889;20.0;39.0;48.0;3C2;13829.0;NEOSSOLO
5329.0;Perfil 5;RJ;Silva Jardim;-42.00666666666667;-22.00888888888889;20.0;27.0;39.0;2C1;13830.0;NEOSSOLO
5329.0;Perfil 5;RJ;Silva Jardim;-42.00666666666667;-22.00888888888889;20.0;9.0;27.0;CA;13831.0;NEOSSOLO
5329.0;Perfil 5;RJ;Silva Jardim;-42.00666666666667;-22.00888888888889;20.0;0.0;9.0;Ap;13832.0;NEOSSOLO
5330.0;Perfil 8;RJ;Silva Jardim;-42.00611111111111;-22.01;38.0;110.0;150.0;2Cg3;13833.0;GLEISSOLO
5330.0;Perfil 8;RJ;Silva Jardim;-42.00611111111111;-22.01;38.0;62.0;110.0;Cg2;13834.0;GLEISSOLO
5330.0;Perfil 8;RJ;Silva Jardim;-42.00611111111111;-22.01;38.0;25.0;62.0;Cg1;13835.0;GLEISSOLO
5330.0;Perfil 8;RJ;Silva Jardim;-42.00611111111111;-22.01;38.0;9.0;25.0;A2;13836.0;GLEISSOLO
5330.0;Perfil 8;RJ;Silva Jardim;-42.00611111111111;-22.01;38.0;0.0;9.0;Ap1;13837.0;GLEISSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;210.0;290.0;Bw5;13838.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;150.0;210.0;Bw4;13839.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;100.0;150.0;Bw3;13840.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;65.0;100.0;Bw2;13841.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;35.0;65.0;Bw1;13842.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;16.0;35.0;BA;13843.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;10.0;16.0;AB;13844.0;LATOSSOLO
5331.0;Perfil 12;RJ;Silva Jardim;-42.00472222222222;-22.009166666666665;80.0;0.0;10.0;A;13845.0;LATOSSOLO
5332.0;Perfil 19;RJ;Silva Jardim;-42.006388888888885;-22.010555555555555;120.0;40.0;80.0;Bw;13846.0;LATOSSOLO
5332.0;Perfil 19;RJ;Silva Jardim;-42.006388888888885;-22.010555555555555;120.0;0.0;10.0;A;13847.0;LATOSSOLO
5333.0;Perfil 32;RJ;Cabo Frio;-42.00111111111111;-22.009722222222223;5.0;0.0;10.0;Cg;13848.0;ORGANOSSOLO
5333.0;Perfil 32;RJ;Cabo Frio;-42.00111111111111;-22.009722222222223;5.0;60.0;0.0;Hoj;13849.0;ORGANOSSOLO
5333.0;Perfil 32;RJ;Cabo Frio;-42.00111111111111;-22.009722222222223;5.0;110.0;60.0;Hd;13850.0;ORGANOSSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;280.0;300.0;BC;13851.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;200.0;280.0;Bt4;13852.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;127.0;160.0;Bt3;13853.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;68.0;127.0;Bt2;13854.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;32.0;68.0;Bt1;13855.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;12.0;32.0;BA;13856.0;ARGISSOLO
5334.0;Perfil 37;RJ;Casimiro de Abreu;-42.000277777777775;-22.00861111111111;130.0;0.0;12.0;A;13857.0;ARGISSOLO
5335.0;Perfil 50;RJ;Cabo Frio;-42.00138888888889;-22.011111111111113;60.0;135.0;160.0;Bt2;13858.0;ARGISSOLO
5335.0;Perfil 50;RJ;Cabo Frio;-42.00138888888889;-22.011111111111113;60.0;80.0;135.0;Bt1;13859.0;ARGISSOLO
5335.0;Perfil 50;RJ;Cabo Frio;-42.00138888888889;-22.011111111111113;60.0;40.0;80.0;BA;13860.0;ARGISSOLO
5335.0;Perfil 50;RJ;Cabo Frio;-42.00138888888889;-22.011111111111113;60.0;20.0;40.0;AB;13861.0;ARGISSOLO
5335.0;Perfil 50;RJ;Cabo Frio;-42.00138888888889;-22.011111111111113;60.0;0.0;20.0;Ap;13862.0;ARGISSOLO
5336.0;Perfil 53;RJ;Cabo Frio;-42.000277777777775;-22.010833333333334;7.5;110.0;140.0;C;13863.0;ESPODOSSOLO
5336.0;Perfil 53;RJ;Cabo Frio;-42.000277777777775;-22.010833333333334;7.5;65.0;110.0;Bhs;13864.0;ESPODOSSOLO
5336.0;Perfil 53;RJ;Cabo Frio;-42.000277777777775;-22.010833333333334;7.5;40.0;65.0;E;13865.0;ESPODOSSOLO
5336.0;Perfil 53;RJ;Cabo Frio;-42.000277777777775;-22.010833333333334;7.5;10.0;40.0;A2;13866.0;ESPODOSSOLO
5336.0;Perfil 53;RJ;Cabo Frio;-42.000277777777775;-22.010833333333334;7.5;0.0;10.0;A1;13867.0;ESPODOSSOLO
5337.0;Perfil 56;RJ;Cabo Frio;-42.00083333333333;-22.011111111111113;6.0;40.0;80.0;Cgz2;13868.0;GLEISSOLO
5337.0;Perfil 56;RJ;Cabo Frio;-42.00083333333333;-22.011111111111113;6.0;0.0;25.0;Ap;13869.0;GLEISSOLO
5337.0;Perfil 56;RJ;Cabo Frio;-42.00083333333333;-22.011111111111113;6.0;25.0;40.0;Cgz1;13870.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;115.0;140.0;Cgzn;13871.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;80.0;115.0;Cgiz2;13872.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;45.0;80.0;Cgiz1;13873.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;25.0;45.0;ACgz;13874.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;0.0;25.0;Az;13875.0;GLEISSOLO
5338.0;Perfil 58;RJ;Cabo Frio;-42.00055555555556;-22.011944444444445;5.0;10.0;0.0;Hdz;13876.0;GLEISSOLO
5339.0;Perfil 67;RJ;Casimiro de Abreu;-41.01638888888889;-22.009444444444444;5.0;125.0;180.0;Bh2;13877.0;ESPODOSSOLO
5339.0;Perfil 67;RJ;Casimiro de Abreu;-41.01638888888889;-22.009444444444444;5.0;60.0;125.0;Bh1;13878.0;ESPODOSSOLO
5339.0;Perfil 67;RJ;Casimiro de Abreu;-41.01638888888889;-22.009444444444444;5.0;30.0;60.0;E;13879.0;ESPODOSSOLO
5339.0;Perfil 67;RJ;Casimiro de Abreu;-41.01638888888889;-22.009444444444444;5.0;20.0;30.0;A2;13880.0;ESPODOSSOLO
5339.0;Perfil 67;RJ;Casimiro de Abreu;-41.01638888888889;-22.009444444444444;5.0;0.0;20.0;A1;13881.0;ESPODOSSOLO
5340.0;Perfil 83;RJ;Arraial do Cabo;-42.00388888888889;-22.015555555555554;7.0;150.0;270.0;C4;13882.0;NEOSSOLO
5340.0;Perfil 83;RJ;Arraial do Cabo;-42.00388888888889;-22.015555555555554;7.0;115.0;150.0;C3;13883.0;NEOSSOLO
5340.0;Perfil 83;RJ;Arraial do Cabo;-42.00388888888889;-22.015555555555554;7.0;58.0;115.0;C2;13884.0;NEOSSOLO
5340.0;Perfil 83;RJ;Arraial do Cabo;-42.00388888888889;-22.015555555555554;7.0;11.0;58.0;C1;13885.0;NEOSSOLO
5340.0;Perfil 83;RJ;Arraial do Cabo;-42.00388888888889;-22.015555555555554;7.0;0.0;11.0;A;13886.0;NEOSSOLO
5341.0;Perfil 94;RJ;São Pedro da Aldeia;-42.001666666666665;-22.013333333333332;20.0;80.0;120.0;3Cn;13887.0;PLANOSSOLO
5341.0;Perfil 94;RJ;São Pedro da Aldeia;-42.001666666666665;-22.013333333333332;20.0;50.0;70.0;2BCn;13888.0;PLANOSSOLO
5341.0;Perfil 94;RJ;São Pedro da Aldeia;-42.001666666666665;-22.013333333333332;20.0;15.0;50.0;2Btng;13889.0;PLANOSSOLO
5341.0;Perfil 94;RJ;São Pedro da Aldeia;-42.001666666666665;-22.013333333333332;20.0;0.0;10.0;A;13890.0;PLANOSSOLO
5342.0;Perfil 98;RJ;São Pedro da Aldeia;-42.00111111111111;-22.01361111111111;5.0;100.0;125.0;3Cznm;13891.0;PLANOSSOLO
5342.0;Perfil 98;RJ;São Pedro da Aldeia;-42.00111111111111;-22.01361111111111;5.0;58.0;100.0;2Btznm;13892.0;PLANOSSOLO
5342.0;Perfil 98;RJ;São Pedro da Aldeia;-42.00111111111111;-22.01361111111111;5.0;28.0;58.0;2Bt;13893.0;PLANOSSOLO
5342.0;Perfil 98;RJ;São Pedro da Aldeia;-42.00111111111111;-22.01361111111111;5.0;20.0;28.0;E;13894.0;PLANOSSOLO
5342.0;Perfil 98;RJ;São Pedro da Aldeia;-42.00111111111111;-22.01361111111111;5.0;0.0;20.0;Ap;13895.0;PLANOSSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;70.0;100.0;5Cgzn3;13896.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;100.0;175.0;6Cgzn4;13897.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;46.0;70.0;4Cgzn2;13898.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;28.0;46.0;3Cgzn1;13899.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;20.0;28.0;2Azn2;13900.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;0.0;20.0;Azn1;13901.0;GLEISSOLO
5343.0;Perfil 96;RJ;São Pedro da Aldeia;-42.00138888888889;-22.01388888888889;5.0;1.0;0.0;Crosta;13902.0;GLEISSOLO
5344.0;Perfil 101;RJ;Cabo Frio;-42.00083333333333;-22.01361111111111;25.0;110.0;190.0;2C;13903.0;PLANOSSOLO
5344.0;Perfil 101;RJ;Cabo Frio;-42.00083333333333;-22.01361111111111;25.0;70.0;110.0;2Btng;13904.0;PLANOSSOLO
5344.0;Perfil 101;RJ;Cabo Frio;-42.00083333333333;-22.01361111111111;25.0;20.0;70.0;E;13905.0;PLANOSSOLO
5344.0;Perfil 101;RJ;Cabo Frio;-42.00083333333333;-22.01361111111111;25.0;0.0;20.0;A;13906.0;PLANOSSOLO
5345.0;Perfil 107;RJ;Cabo Frio;-42.000277777777775;-22.014444444444443;80.0;70.0;200.0;R/Cr;13907.0;NEOSSOLO
5345.0;Perfil 107;RJ;Cabo Frio;-42.000277777777775;-22.014444444444443;80.0;45.0;70.0;C;13908.0;NEOSSOLO
5345.0;Perfil 107;RJ;Cabo Frio;-42.000277777777775;-22.014444444444443;80.0;0.0;45.0;A;13909.0;NEOSSOLO
5346.0;Perfil 109;RJ;Cabo Frio;-42.0;-22.014166666666668;;70.0;160.0;C;13910.0;NITOSSOLO
5346.0;Perfil 109;RJ;Cabo Frio;-42.0;-22.014166666666668;;20.0;60.0;Bt;13911.0;NITOSSOLO
5346.0;Perfil 109;RJ;Cabo Frio;-42.0;-22.014166666666668;;0.0;10.0;Ap;13912.0;NITOSSOLO
5347.0;Perfil 110;RJ;Cabo Frio;-42.0;-22.014166666666668;100.0;70.0;150.0;R;13913.0;LUVISSOLO
5347.0;Perfil 110;RJ;Cabo Frio;-42.0;-22.014166666666668;100.0;42.0;70.0;BCn;13914.0;LUVISSOLO
5347.0;Perfil 110;RJ;Cabo Frio;-42.0;-22.014166666666668;100.0;17.0;42.0;Bt;13915.0;LUVISSOLO
5347.0;Perfil 110;RJ;Cabo Frio;-42.0;-22.014166666666668;100.0;0.0;17.0;A;13916.0;LUVISSOLO
5348.0;Perfil 114;RJ;Arraial do Cabo;-40.0;-22.016111111111112;60.0;78.0;150.0;R;13917.0;CAMBISSOLO
5348.0;Perfil 114;RJ;Arraial do Cabo;-40.0;-22.016111111111112;60.0;60.0;78.0;CB;13918.0;CAMBISSOLO
5348.0;Perfil 114;RJ;Arraial do Cabo;-40.0;-22.016111111111112;60.0;25.0;60.0;Bi;13919.0;CAMBISSOLO
5348.0;Perfil 114;RJ;Arraial do Cabo;-40.0;-22.016111111111112;60.0;0.0;25.0;A;13920.0;CAMBISSOLO
